_id,date_vente,montant,produit,region,timestamp_traitement
680125268628d618135271d4,2025-04-17 02:31:30,325.57,Appareil photo,Autriche,2025-04-17 15:58:30
680125268628d618135271d5,2025-04-17 09:27:30,517.16,Drone,Italie,2025-04-17 15:58:30
680125288628d618135271d6,2025-04-17 04:54:32,382.71,Console de jeux,Royaume-Uni,2025-04-17 15:58:32
680125288628d618135271d7,2025-04-17 05:26:32,1186.4,Téléphone intelligent,Autriche,2025-04-17 15:58:32
680125288628d618135271d8,2025-04-16 20:01:32,977.41,Console de jeux,Italie,2025-04-17 15:58:32
680125288628d618135271d9,2025-04-16 22:22:32,449.08,Ordinateur portable,Royaume-Uni,2025-04-17 15:58:32
680125288628d618135271da,2025-04-17 09:11:32,841.58,Drone,Italie,2025-04-17 15:58:32
6801252b8628d618135271db,2025-04-16 23:04:35,1341.67,Téléviseur,France,2025-04-17 15:58:35
6801252f8628d618135271dc,2025-04-17 14:45:39,954.24,Console de jeux,Autriche,2025-04-17 15:58:39
6801252f8628d618135271dd,2025-04-16 19:42:39,1658.27,Appareil photo,Belgique,2025-04-17 15:58:39
6801252f8628d618135271de,2025-04-16 17:38:39,1498.68,Appareil photo,Espagne,2025-04-17 15:58:39
6801252f8628d618135271df,2025-04-17 12:11:39,143.52,Tablette,Pays-Bas,2025-04-17 15:58:39
680125318628d618135271e0,2025-04-16 20:22:41,835.87,Montre connectée,Italie,2025-04-17 15:58:41
680125318628d618135271e1,2025-04-17 12:55:41,807.29,Téléphone intelligent,Portugal,2025-04-17 15:58:41
680125358628d618135271e2,2025-04-16 23:40:45,513.92,Ordinateur portable,Autriche,2025-04-17 15:58:45
6801253a8628d618135271e3,2025-04-17 05:49:50,287.63,Enceinte Bluetooth,Royaume-Uni,2025-04-17 15:58:50
6801253f8628d618135271e4,2025-04-17 12:11:55,1169.04,Montre connectée,Autriche,2025-04-17 15:58:55
6801253f8628d618135271e5,2025-04-17 14:41:55,1228.0,Tablette,Espagne,2025-04-17 15:58:55
6801253f8628d618135271e6,2025-04-17 13:12:55,1776.54,Tablette,Pays-Bas,2025-04-17 15:58:55
6801253f8628d618135271e7,2025-04-17 02:15:55,158.35,Drone,Autriche,2025-04-17 15:58:55
680125408628d618135271e8,2025-04-16 20:52:56,785.48,Téléviseur,Autriche,2025-04-17 15:58:56
680125408628d618135271e9,2025-04-16 22:01:56,213.94,Appareil photo,Royaume-Uni,2025-04-17 15:58:56
680125418628d618135271ea,2025-04-17 07:05:57,189.73,Tablette,Allemagne,2025-04-17 15:58:57
680125418628d618135271eb,2025-04-17 08:55:57,252.11,Ordinateur portable,Suisse,2025-04-17 15:58:57
680125418628d618135271ec,2025-04-17 01:00:57,830.47,Écouteurs sans fil,Italie,2025-04-17 15:58:57
680125448628d618135271ed,2025-04-16 23:46:00,1698.68,Appareil photo,Belgique,2025-04-17 15:59:00
680125448628d618135271ee,2025-04-16 23:39:00,1585.29,Écouteurs sans fil,France,2025-04-17 15:59:00
680125448628d618135271ef,2025-04-16 22:31:00,407.09,Écouteurs sans fil,Autriche,2025-04-17 15:59:00
680125448628d618135271f0,2025-04-17 06:43:00,1575.27,Enceinte Bluetooth,Pays-Bas,2025-04-17 15:59:00
680125448628d618135271f1,2025-04-16 16:02:00,1303.41,Tablette,Suisse,2025-04-17 15:59:00
680125468628d618135271f2,2025-04-17 10:15:02,1170.36,Montre connectée,Pays-Bas,2025-04-17 15:59:02
680125488628d618135271f3,2025-04-16 21:30:04,678.22,Écouteurs sans fil,France,2025-04-17 15:59:04
680125488628d618135271f4,2025-04-17 04:36:04,527.17,Téléviseur,Espagne,2025-04-17 15:59:04
680125488628d618135271f5,2025-04-17 08:00:04,1180.45,Téléviseur,Pays-Bas,2025-04-17 15:59:04
6801254d8628d618135271f6,2025-04-17 13:08:09,1645.89,Écouteurs sans fil,Belgique,2025-04-17 15:59:09
6801254f8628d618135271f7,2025-04-16 18:58:11,1649.55,Téléphone intelligent,Italie,2025-04-17 15:59:11
6801254f8628d618135271f8,2025-04-16 19:28:11,886.33,Téléphone intelligent,Autriche,2025-04-17 15:59:11
6801254f8628d618135271f9,2025-04-16 23:28:11,1429.57,Console de jeux,Royaume-Uni,2025-04-17 15:59:11
680125518628d618135271fa,2025-04-17 01:20:13,915.02,Ordinateur portable,Belgique,2025-04-17 15:59:13
680125518628d618135271fb,2025-04-17 01:48:13,1385.43,Enceinte Bluetooth,Royaume-Uni,2025-04-17 15:59:13
680125558628d618135271fc,2025-04-16 21:25:17,1296.6,Ordinateur portable,Italie,2025-04-17 15:59:17
680125558628d618135271fd,2025-04-16 21:16:17,422.84,Enceinte Bluetooth,Espagne,2025-04-17 15:59:17
680125558628d618135271fe,2025-04-17 03:03:17,374.79,Téléviseur,Portugal,2025-04-17 15:59:17
680125568628d618135271ff,2025-04-16 16:57:18,184.83,Téléphone intelligent,Allemagne,2025-04-17 15:59:18
680125588628d61813527200,2025-04-16 16:45:20,782.73,Appareil photo,Pays-Bas,2025-04-17 15:59:20
6801255c8628d61813527201,2025-04-17 01:24:24,1650.32,Écouteurs sans fil,Portugal,2025-04-17 15:59:24
6801255c8628d61813527202,2025-04-17 01:23:24,145.75,Drone,Pays-Bas,2025-04-17 15:59:24
6801255c8628d61813527203,2025-04-16 21:46:24,1940.61,Ordinateur portable,Suisse,2025-04-17 15:59:24
6801255e8628d61813527204,2025-04-17 06:38:26,818.35,Tablette,Belgique,2025-04-17 15:59:26
6801255e8628d61813527205,2025-04-16 18:30:26,1055.56,Téléviseur,Royaume-Uni,2025-04-17 15:59:26
680125638628d61813527206,2025-04-16 18:33:31,1417.01,Montre connectée,Pays-Bas,2025-04-17 15:59:31
680125638628d61813527207,2025-04-17 05:12:31,1213.18,Écouteurs sans fil,Pays-Bas,2025-04-17 15:59:31
680125638628d61813527208,2025-04-16 19:12:31,326.16,Téléphone intelligent,France,2025-04-17 15:59:31
680125638628d61813527209,2025-04-16 18:28:31,462.89,Drone,Pays-Bas,2025-04-17 15:59:31
680125658628d6181352720a,2025-04-17 12:49:33,1795.55,Drone,Belgique,2025-04-17 15:59:33
6801256a8628d6181352720b,2025-04-16 21:08:38,907.38,Montre connectée,Espagne,2025-04-17 15:59:38
6801256a8628d6181352720c,2025-04-17 01:24:38,1638.6,Console de jeux,Suisse,2025-04-17 15:59:38
6801256a8628d6181352720d,2025-04-17 11:46:38,598.16,Écouteurs sans fil,Allemagne,2025-04-17 15:59:38
6801256e8628d6181352720e,2025-04-17 01:39:42,835.06,Téléphone intelligent,Pays-Bas,2025-04-17 15:59:42
680125708628d6181352720f,2025-04-17 12:07:44,480.99,Appareil photo,Allemagne,2025-04-17 15:59:44
680125728628d61813527210,2025-04-17 11:46:46,743.15,Enceinte Bluetooth,Espagne,2025-04-17 15:59:46
680125748628d61813527211,2025-04-16 22:21:48,1923.78,Drone,Allemagne,2025-04-17 15:59:48
680125748628d61813527212,2025-04-17 12:13:48,1588.03,Appareil photo,Autriche,2025-04-17 15:59:48
680125748628d61813527213,2025-04-17 10:42:48,1866.0,Appareil photo,Belgique,2025-04-17 15:59:48
680125798628d61813527214,2025-04-16 17:14:53,761.89,Enceinte Bluetooth,Royaume-Uni,2025-04-17 15:59:53
680125798628d61813527215,2025-04-17 15:39:53,1587.05,Tablette,Royaume-Uni,2025-04-17 15:59:53
680125798628d61813527216,2025-04-17 04:31:53,226.58,Appareil photo,Pays-Bas,2025-04-17 15:59:53
680125798628d61813527217,2025-04-17 15:13:53,380.06,Appareil photo,Italie,2025-04-17 15:59:53
680125798628d61813527218,2025-04-17 00:47:53,164.27,Console de jeux,Autriche,2025-04-17 15:59:53
6801257a8628d61813527219,2025-04-16 21:12:54,350.42,Tablette,Royaume-Uni,2025-04-17 15:59:54
6801257a8628d6181352721a,2025-04-17 05:37:54,1739.08,Appareil photo,Allemagne,2025-04-17 15:59:54
6801257a8628d6181352721b,2025-04-17 11:46:54,677.06,Drone,Belgique,2025-04-17 15:59:54
6801257a8628d6181352721c,2025-04-17 15:17:54,79.24,Ordinateur portable,Espagne,2025-04-17 15:59:54
6801257a8628d6181352721d,2025-04-16 22:48:54,1827.69,Enceinte Bluetooth,Portugal,2025-04-17 15:59:54
6801257c8628d6181352721e,2025-04-17 10:48:56,1033.32,Appareil photo,Autriche,2025-04-17 15:59:56
6801257c8628d6181352721f,2025-04-16 17:50:56,613.74,Ordinateur portable,Suisse,2025-04-17 15:59:56
6801257e8628d61813527220,2025-04-17 12:14:58,618.32,Montre connectée,Belgique,2025-04-17 15:59:58
6801257e8628d61813527221,2025-04-16 21:40:58,1960.62,Écouteurs sans fil,Espagne,2025-04-17 15:59:58
6801257e8628d61813527222,2025-04-17 10:16:58,1644.18,Montre connectée,France,2025-04-17 15:59:58
6801257e8628d61813527223,2025-04-17 06:41:58,653.59,Console de jeux,Pays-Bas,2025-04-17 15:59:58
680125818628d61813527224,2025-04-16 20:34:01,969.82,Drone,Suisse,2025-04-17 16:00:01
680125818628d61813527225,2025-04-16 22:34:01,1244.22,Montre connectée,Portugal,2025-04-17 16:00:01
680125818628d61813527226,2025-04-16 18:05:01,952.98,Montre connectée,Suisse,2025-04-17 16:00:01
680125858628d61813527227,2025-04-16 16:34:05,777.99,Appareil photo,Suisse,2025-04-17 16:00:05
680125858628d61813527228,2025-04-16 17:51:05,1187.3,Tablette,Suisse,2025-04-17 16:00:05
680125858628d61813527229,2025-04-17 06:40:05,843.08,Téléviseur,Pays-Bas,2025-04-17 16:00:05
680125858628d6181352722a,2025-04-17 05:58:05,1678.39,Téléphone intelligent,Portugal,2025-04-17 16:00:05
680125858628d6181352722b,2025-04-17 12:21:05,1668.5,Téléphone intelligent,Espagne,2025-04-17 16:00:05
680125878628d6181352722c,2025-04-16 23:48:07,697.05,Appareil photo,France,2025-04-17 16:00:07
680125878628d6181352722d,2025-04-17 11:34:07,239.89,Téléphone intelligent,Suisse,2025-04-17 16:00:07
680125878628d6181352722e,2025-04-17 13:54:07,1465.7,Montre connectée,Autriche,2025-04-17 16:00:07
680125898628d6181352722f,2025-04-17 13:11:09,979.52,Montre connectée,Portugal,2025-04-17 16:00:09
680125898628d61813527230,2025-04-17 07:54:09,792.03,Drone,Belgique,2025-04-17 16:00:09
680125898628d61813527231,2025-04-16 21:49:09,1531.85,Drone,Belgique,2025-04-17 16:00:09
680125898628d61813527232,2025-04-16 22:39:09,1945.29,Téléphone intelligent,Allemagne,2025-04-17 16:00:09
680125898628d61813527233,2025-04-17 10:08:09,99.59,Écouteurs sans fil,Espagne,2025-04-17 16:00:09
6801258c8628d61813527234,2025-04-17 00:07:12,559.94,Montre connectée,Autriche,2025-04-17 16:00:12
6801258c8628d61813527235,2025-04-17 08:30:12,1500.68,Téléviseur,Portugal,2025-04-17 16:00:12
6801258c8628d61813527236,2025-04-17 11:12:12,1779.71,Tablette,Belgique,2025-04-17 16:00:12
6801258c8628d61813527237,2025-04-16 18:56:12,1865.88,Téléphone intelligent,France,2025-04-17 16:00:12
6801258e8628d61813527238,2025-04-17 12:26:14,317.53,Téléviseur,Suisse,2025-04-17 16:00:14
6801258e8628d61813527239,2025-04-17 04:30:14,222.69,Ordinateur portable,Portugal,2025-04-17 16:00:14
6801258e8628d6181352723a,2025-04-17 09:10:14,147.36,Téléphone intelligent,Allemagne,2025-04-17 16:00:14
6801258e8628d6181352723b,2025-04-17 15:45:14,339.71,Console de jeux,France,2025-04-17 16:00:14
680125928628d6181352723c,2025-04-16 23:01:18,1619.43,Console de jeux,Royaume-Uni,2025-04-17 16:00:18
680125958628d6181352723d,2025-04-17 03:06:21,1412.24,Montre connectée,Belgique,2025-04-17 16:00:21
680125958628d6181352723e,2025-04-17 05:08:21,1952.27,Écouteurs sans fil,France,2025-04-17 16:00:21
680125958628d6181352723f,2025-04-17 00:41:21,1975.95,Console de jeux,Portugal,2025-04-17 16:00:21
680125968628d61813527240,2025-04-16 18:07:22,642.33,Ordinateur portable,Espagne,2025-04-17 16:00:22
680125968628d61813527241,2025-04-16 18:02:22,1904.29,Téléviseur,France,2025-04-17 16:00:22
680125968628d61813527242,2025-04-17 04:58:22,768.92,Tablette,Allemagne,2025-04-17 16:00:22
680125968628d61813527243,2025-04-17 01:56:22,1428.26,Téléphone intelligent,Pays-Bas,2025-04-17 16:00:22
6801259b8628d61813527244,2025-04-17 10:29:27,128.05,Appareil photo,France,2025-04-17 16:00:27
6801259e8628d61813527245,2025-04-17 03:15:30,242.6,Écouteurs sans fil,Belgique,2025-04-17 16:00:30
6801259e8628d61813527246,2025-04-16 19:02:30,152.4,Téléviseur,Espagne,2025-04-17 16:00:30
6801259e8628d61813527247,2025-04-16 20:04:30,561.1,Téléviseur,Belgique,2025-04-17 16:00:30
6801259e8628d61813527248,2025-04-17 02:40:30,1424.77,Tablette,Belgique,2025-04-17 16:00:30
6801259e8628d61813527249,2025-04-16 18:29:30,330.86,Téléviseur,Portugal,2025-04-17 16:00:30
680125a08628d6181352724a,2025-04-16 17:55:32,854.8,Écouteurs sans fil,Autriche,2025-04-17 16:00:32
680125a08628d6181352724b,2025-04-16 23:04:32,708.75,Ordinateur portable,Espagne,2025-04-17 16:00:32
680125a48628d6181352724c,2025-04-16 17:39:36,1723.95,Console de jeux,Portugal,2025-04-17 16:00:36
680125a88628d6181352724d,2025-04-17 06:40:40,1808.65,Tablette,Pays-Bas,2025-04-17 16:00:40
680125a88628d6181352724e,2025-04-16 17:35:40,942.65,Ordinateur portable,Suisse,2025-04-17 16:00:40
680125a88628d6181352724f,2025-04-17 12:55:40,1734.29,Écouteurs sans fil,France,2025-04-17 16:00:40
680125a88628d61813527250,2025-04-16 18:24:40,1418.09,Console de jeux,Portugal,2025-04-17 16:00:40
680125aa8628d61813527251,2025-04-17 05:27:42,798.38,Ordinateur portable,France,2025-04-17 16:00:42
680125ac8628d61813527252,2025-04-16 16:13:44,1053.85,Tablette,Espagne,2025-04-17 16:00:44
680125ac8628d61813527253,2025-04-17 16:00:44,731.18,Ordinateur portable,France,2025-04-17 16:00:44
680125ac8628d61813527254,2025-04-16 23:24:44,1422.86,Console de jeux,Espagne,2025-04-17 16:00:44
680125ac8628d61813527255,2025-04-17 09:00:44,719.69,Montre connectée,Belgique,2025-04-17 16:00:44
680125ad8628d61813527256,2025-04-16 23:01:45,1544.53,Enceinte Bluetooth,Pays-Bas,2025-04-17 16:00:45
680125af8628d61813527257,2025-04-16 19:25:47,1943.79,Téléviseur,Espagne,2025-04-17 16:00:47
680125af8628d61813527258,2025-04-17 02:59:47,366.92,Montre connectée,Pays-Bas,2025-04-17 16:00:47
680125af8628d61813527259,2025-04-16 22:58:47,1981.66,Montre connectée,Royaume-Uni,2025-04-17 16:00:47
680125af8628d6181352725a,2025-04-17 09:27:47,1065.65,Console de jeux,Portugal,2025-04-17 16:00:47
680125b08628d6181352725b,2025-04-17 12:13:48,1516.35,Appareil photo,Portugal,2025-04-17 16:00:48
680125b08628d6181352725c,2025-04-17 03:49:48,1182.69,Montre connectée,Allemagne,2025-04-17 16:00:48
680125b08628d6181352725d,2025-04-16 22:28:48,1134.47,Écouteurs sans fil,Royaume-Uni,2025-04-17 16:00:48
680125b08628d6181352725e,2025-04-16 20:13:48,1183.66,Téléphone intelligent,Portugal,2025-04-17 16:00:48
680125b28628d6181352725f,2025-04-17 05:38:50,998.9,Enceinte Bluetooth,Portugal,2025-04-17 16:00:50
680125b28628d61813527260,2025-04-17 05:30:50,530.75,Ordinateur portable,Belgique,2025-04-17 16:00:50
680125b48628d61813527261,2025-04-16 16:20:52,1592.75,Téléphone intelligent,Allemagne,2025-04-17 16:00:52
680125b48628d61813527262,2025-04-16 23:11:52,1616.77,Tablette,France,2025-04-17 16:00:52
680125b48628d61813527263,2025-04-17 00:54:52,1882.98,Tablette,Italie,2025-04-17 16:00:52
680125b48628d61813527264,2025-04-17 14:56:52,185.76,Appareil photo,Autriche,2025-04-17 16:00:52
680125b58628d61813527265,2025-04-16 16:03:53,1023.01,Montre connectée,France,2025-04-17 16:00:53
680125b58628d61813527266,2025-04-17 05:22:53,1840.72,Écouteurs sans fil,Suisse,2025-04-17 16:00:53
680125b58628d61813527267,2025-04-17 10:19:53,96.44,Tablette,Espagne,2025-04-17 16:00:53
680125b78628d61813527268,2025-04-17 07:43:55,411.45,Enceinte Bluetooth,Belgique,2025-04-17 16:00:55
680125b78628d61813527269,2025-04-17 07:29:55,595.11,Appareil photo,Autriche,2025-04-17 16:00:55
680125b78628d6181352726a,2025-04-16 21:54:55,800.96,Drone,Autriche,2025-04-17 16:00:55
680125bb8628d6181352726b,2025-04-16 17:48:59,688.79,Tablette,Royaume-Uni,2025-04-17 16:00:59
680125bb8628d6181352726c,2025-04-16 17:30:59,74.62,Téléphone intelligent,Italie,2025-04-17 16:00:59
680125bc8628d6181352726d,2025-04-17 11:43:59,1994.42,Montre connectée,Suisse,2025-04-17 16:01:00
680125bc8628d6181352726e,2025-04-17 11:21:59,1290.8,Tablette,Autriche,2025-04-17 16:01:00
680125bf8628d6181352726f,2025-04-17 10:41:03,1290.04,Téléviseur,Autriche,2025-04-17 16:01:03
680125bf8628d61813527270,2025-04-16 21:00:03,847.61,Montre connectée,Royaume-Uni,2025-04-17 16:01:03
680125bf8628d61813527271,2025-04-17 04:23:03,1817.86,Enceinte Bluetooth,Portugal,2025-04-17 16:01:03
680125bf8628d61813527272,2025-04-17 07:22:03,86.87,Appareil photo,Portugal,2025-04-17 16:01:03
680125bf8628d61813527273,2025-04-17 08:14:03,1343.95,Tablette,Espagne,2025-04-17 16:01:03
680125c18628d61813527274,2025-04-17 10:33:05,1439.8,Montre connectée,Espagne,2025-04-17 16:01:05
680125c48628d61813527275,2025-04-17 04:25:08,983.22,Console de jeux,Belgique,2025-04-17 16:01:08
680125c68628d61813527276,2025-04-17 06:37:10,993.08,Console de jeux,Autriche,2025-04-17 16:01:10
680125c68628d61813527277,2025-04-16 21:27:10,1732.91,Ordinateur portable,Suisse,2025-04-17 16:01:10
680125c88628d61813527278,2025-04-17 00:30:12,451.89,Montre connectée,Italie,2025-04-17 16:01:12
680125c88628d61813527279,2025-04-17 06:02:12,306.99,Montre connectée,Portugal,2025-04-17 16:01:12
680125ca8628d6181352727a,2025-04-17 01:08:14,868.31,Console de jeux,Royaume-Uni,2025-04-17 16:01:14
680125ca8628d6181352727b,2025-04-17 11:35:14,1547.77,Drone,Pays-Bas,2025-04-17 16:01:14
680125cf8628d6181352727c,2025-04-17 10:35:19,1632.39,Enceinte Bluetooth,Royaume-Uni,2025-04-17 16:01:19
680125cf8628d6181352727d,2025-04-17 10:24:19,153.25,Téléviseur,France,2025-04-17 16:01:19
680125cf8628d6181352727e,2025-04-16 21:46:19,1191.99,Appareil photo,Portugal,2025-04-17 16:01:19
680125d38628d6181352727f,2025-04-17 13:27:23,587.15,Enceinte Bluetooth,Italie,2025-04-17 16:01:23
680125d38628d61813527280,2025-04-17 05:01:23,869.95,Ordinateur portable,Suisse,2025-04-17 16:01:23
680125d38628d61813527281,2025-04-16 20:44:23,197.22,Montre connectée,Royaume-Uni,2025-04-17 16:01:23
680125d38628d61813527282,2025-04-17 01:45:23,1805.18,Appareil photo,Royaume-Uni,2025-04-17 16:01:23
680125d48628d61813527283,2025-04-17 00:19:24,678.26,Montre connectée,Suisse,2025-04-17 16:01:24
680125d48628d61813527284,2025-04-17 11:32:24,883.52,Enceinte Bluetooth,Pays-Bas,2025-04-17 16:01:24
680125d48628d61813527285,2025-04-17 09:54:24,641.18,Console de jeux,Royaume-Uni,2025-04-17 16:01:24
680125d48628d61813527286,2025-04-17 03:59:24,1816.71,Appareil photo,Royaume-Uni,2025-04-17 16:01:24
680125d78628d61813527287,2025-04-17 11:21:27,1356.39,Téléphone intelligent,Allemagne,2025-04-17 16:01:27
680125d78628d61813527288,2025-04-17 15:36:27,1747.76,Téléviseur,Allemagne,2025-04-17 16:01:27
680125d78628d61813527289,2025-04-17 08:01:27,522.61,Appareil photo,Suisse,2025-04-17 16:01:27
680125dc8628d6181352728a,2025-04-17 03:22:32,464.04,Ordinateur portable,Belgique,2025-04-17 16:01:32
680125dc8628d6181352728b,2025-04-17 06:11:32,482.13,Appareil photo,Belgique,2025-04-17 16:01:32
680125dc8628d6181352728c,2025-04-16 20:31:32,1570.03,Console de jeux,Allemagne,2025-04-17 16:01:32
680125dc8628d6181352728d,2025-04-17 05:20:32,1790.42,Appareil photo,Suisse,2025-04-17 16:01:32
680125de8628d6181352728e,2025-04-16 17:00:34,86.47,Console de jeux,Portugal,2025-04-17 16:01:34
680125de8628d6181352728f,2025-04-17 01:45:34,1116.08,Enceinte Bluetooth,Portugal,2025-04-17 16:01:34
680125de8628d61813527290,2025-04-16 20:17:34,1374.5,Tablette,Pays-Bas,2025-04-17 16:01:34
680125de8628d61813527291,2025-04-17 13:08:34,1562.46,Montre connectée,Pays-Bas,2025-04-17 16:01:34
680125de8628d61813527292,2025-04-16 21:45:34,1625.28,Enceinte Bluetooth,France,2025-04-17 16:01:34
680125e08628d61813527293,2025-04-17 10:51:36,1286.93,Drone,Portugal,2025-04-17 16:01:36
680125e08628d61813527294,2025-04-16 22:38:36,1751.88,Téléphone intelligent,France,2025-04-17 16:01:36
680125e08628d61813527295,2025-04-17 07:00:36,1123.17,Montre connectée,France,2025-04-17 16:01:36
680125e08628d61813527296,2025-04-16 16:20:36,153.75,Téléviseur,Suisse,2025-04-17 16:01:36
680125e08628d61813527297,2025-04-16 20:54:36,1293.62,Téléphone intelligent,Italie,2025-04-17 16:01:36
680125e58628d61813527298,2025-04-16 17:14:41,1276.52,Console de jeux,Portugal,2025-04-17 16:01:41
680125e58628d61813527299,2025-04-17 03:15:41,1962.04,Drone,Royaume-Uni,2025-04-17 16:01:41
680125e58628d6181352729a,2025-04-16 23:38:41,1300.04,Tablette,Suisse,2025-04-17 16:01:41
680125e58628d6181352729b,2025-04-17 00:35:41,1034.83,Téléviseur,Italie,2025-04-17 16:01:41
680125e58628d6181352729c,2025-04-17 03:24:41,1008.07,Montre connectée,Portugal,2025-04-17 16:01:41
680125ea8628d6181352729d,2025-04-17 14:28:46,1114.87,Tablette,Italie,2025-04-17 16:01:46
680125eb8628d6181352729e,2025-04-16 16:08:47,839.58,Téléviseur,Royaume-Uni,2025-04-17 16:01:47
680125eb8628d6181352729f,2025-04-17 08:38:47,1454.11,Console de jeux,Allemagne,2025-04-17 16:01:47
680125ec8628d618135272a0,2025-04-17 08:27:48,186.58,Montre connectée,Allemagne,2025-04-17 16:01:48
680125ec8628d618135272a1,2025-04-17 12:27:48,1277.03,Écouteurs sans fil,Allemagne,2025-04-17 16:01:48
680125ec8628d618135272a2,2025-04-16 20:34:48,823.52,Drone,Allemagne,2025-04-17 16:01:48
680125ec8628d618135272a3,2025-04-17 07:14:48,1084.76,Tablette,Suisse,2025-04-17 16:01:48
680125ef8628d618135272a4,2025-04-17 07:54:51,1177.96,Montre connectée,Belgique,2025-04-17 16:01:51
680125ef8628d618135272a5,2025-04-16 18:41:51,1661.56,Appareil photo,Portugal,2025-04-17 16:01:51
680125ef8628d618135272a6,2025-04-16 20:55:51,1418.03,Montre connectée,Pays-Bas,2025-04-17 16:01:51
680125f18628d618135272a7,2025-04-16 17:28:53,304.54,Montre connectée,Belgique,2025-04-17 16:01:53
680125f18628d618135272a8,2025-04-17 11:50:53,626.5,Console de jeux,Suisse,2025-04-17 16:01:53
680125f18628d618135272a9,2025-04-16 19:55:53,1683.4,Tablette,Pays-Bas,2025-04-17 16:01:53
680125f18628d618135272aa,2025-04-17 13:31:53,1329.8,Téléphone intelligent,Allemagne,2025-04-17 16:01:53
680125f68628d618135272ab,2025-04-16 16:22:58,117.38,Appareil photo,Belgique,2025-04-17 16:01:58
680125f68628d618135272ac,2025-04-17 05:17:58,501.58,Téléphone intelligent,Suisse,2025-04-17 16:01:58
680125f98628d618135272ad,2025-04-17 05:56:01,1396.81,Ordinateur portable,Belgique,2025-04-17 16:02:01
680125f98628d618135272ae,2025-04-16 17:09:01,1717.59,Drone,France,2025-04-17 16:02:01
680125f98628d618135272af,2025-04-17 06:32:01,1969.82,Écouteurs sans fil,Royaume-Uni,2025-04-17 16:02:01
680125f98628d618135272b0,2025-04-17 02:28:01,1736.69,Téléphone intelligent,Italie,2025-04-17 16:02:01
680125f98628d618135272b1,2025-04-16 20:28:01,1995.24,Drone,Autriche,2025-04-17 16:02:01
680125fd8628d618135272b2,2025-04-17 04:02:05,457.88,Enceinte Bluetooth,Espagne,2025-04-17 16:02:05
680125fd8628d618135272b3,2025-04-17 03:46:05,1255.31,Téléviseur,Pays-Bas,2025-04-17 16:02:05
680125fd8628d618135272b4,2025-04-17 00:27:05,652.03,Téléphone intelligent,Belgique,2025-04-17 16:02:05
680126018628d618135272b5,2025-04-17 10:32:09,1309.9,Console de jeux,Autriche,2025-04-17 16:02:09
680126018628d618135272b6,2025-04-17 06:26:09,813.61,Téléphone intelligent,Autriche,2025-04-17 16:02:09
680126018628d618135272b7,2025-04-16 16:02:09,85.28,Console de jeux,Pays-Bas,2025-04-17 16:02:09
680126038628d618135272b8,2025-04-17 06:15:11,1153.01,Téléphone intelligent,Royaume-Uni,2025-04-17 16:02:11
680126038628d618135272b9,2025-04-17 01:27:11,1953.75,Montre connectée,Portugal,2025-04-17 16:02:11
680126038628d618135272ba,2025-04-17 01:06:11,284.44,Tablette,Italie,2025-04-17 16:02:11
680126038628d618135272bb,2025-04-17 06:42:11,1932.67,Drone,France,2025-04-17 16:02:11
680126068628d618135272bc,2025-04-17 10:08:14,1126.88,Console de jeux,Portugal,2025-04-17 16:02:14
680126068628d618135272bd,2025-04-17 14:32:14,52.74,Console de jeux,Suisse,2025-04-17 16:02:14
680126068628d618135272be,2025-04-16 16:46:14,1944.14,Appareil photo,Pays-Bas,2025-04-17 16:02:14
6801260a8628d618135272bf,2025-04-17 05:32:18,777.15,Téléphone intelligent,Italie,2025-04-17 16:02:18
6801260a8628d618135272c0,2025-04-16 21:04:18,963.7,Enceinte Bluetooth,Belgique,2025-04-17 16:02:18
6801260a8628d618135272c1,2025-04-17 12:22:18,1313.13,Enceinte Bluetooth,Portugal,2025-04-17 16:02:18
6801260a8628d618135272c2,2025-04-17 14:00:18,807.43,Drone,Royaume-Uni,2025-04-17 16:02:18
6801260a8628d618135272c3,2025-04-17 13:19:18,1811.72,Ordinateur portable,Allemagne,2025-04-17 16:02:18
6801260e8628d618135272c4,2025-04-17 09:59:22,1132.03,Enceinte Bluetooth,Pays-Bas,2025-04-17 16:02:22
6801260e8628d618135272c5,2025-04-17 09:29:22,203.76,Enceinte Bluetooth,Italie,2025-04-17 16:02:22
6801260e8628d618135272c6,2025-04-16 19:58:22,406.58,Téléphone intelligent,Suisse,2025-04-17 16:02:22
6801260e8628d618135272c7,2025-04-16 21:20:22,1432.49,Tablette,Pays-Bas,2025-04-17 16:02:22
6801260e8628d618135272c8,2025-04-17 05:55:22,581.45,Montre connectée,Royaume-Uni,2025-04-17 16:02:22
680126128628d618135272c9,2025-04-17 02:26:26,1841.59,Drone,Portugal,2025-04-17 16:02:26
680126128628d618135272ca,2025-04-17 10:56:26,1804.2,Tablette,Espagne,2025-04-17 16:02:26
680126128628d618135272cb,2025-04-17 11:48:26,491.06,Téléviseur,Portugal,2025-04-17 16:02:26
680126168628d618135272cc,2025-04-16 18:31:30,1361.38,Drone,Royaume-Uni,2025-04-17 16:02:30
680126168628d618135272cd,2025-04-16 18:52:30,919.17,Tablette,Belgique,2025-04-17 16:02:30
680126168628d618135272ce,2025-04-17 00:13:30,116.75,Drone,Autriche,2025-04-17 16:02:30
680126178628d618135272cf,2025-04-16 16:42:30,305.65,Ordinateur portable,Allemagne,2025-04-17 16:02:31
